LONGITUDE,LATITUDE,SPEED_MAX_GUST,TOTAL_SNOW,SNOW_ON_GROUND,MIN_TEMPERATURE,DIRECTION_MAX_GUST,PROVINCE_CODE,MAX_REL_HUMIDITY,TOTAL_RAIN,LOCAL_DATE,STATION_NAME,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MAX_TEMPERATURE,LOCAL_YEAR,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION
-71.39333333,46.79111111,42,,,-3.6,6,QC,94,,16-02-23 0:00,QUEBEC INTL A,2,16,0.2,3.9,2023,17.8,50,
-71.39333333,46.79111111,42,,,-19.4,6,QC,94,,17-02-23 0:00,QUEBEC INTL A,2,17,-11.5,-3.6,2023,29.5,69,
-71.39333333,46.79111111,36,,,-23.5,25,QC,90,,18-02-23 0:00,QUEBEC INTL A,2,18,-13.6,-3.7,2023,31.6,67,
-71.39333333,46.79111111,,,,-12.2,,QC,94,,19-02-23 0:00,QUEBEC INTL A,2,19,-6.4,-0.5,2023,24.4,74,
-71.39333333,46.79111111,,,,-15.1,,QC,95,,20-02-23 0:00,QUEBEC INTL A,2,20,-6.2,2.7,2023,24.2,58,
-71.39333333,46.79111111,32,,,-20.6,24,QC,88,,21-02-23 0:00,QUEBEC INTL A,2,21,-14.2,-7.7,2023,32.2,58,
-71.39333333,46.79111111,36,,,-16.2,7,QC,87,,22-02-23 0:00,QUEBEC INTL A,2,22,-11.9,-7.5,2023,29.9,38,
-71.39333333,46.79111111,49,,,-13.6,6,QC,86,,23-02-23 0:00,QUEBEC INTL A,2,23,-12.4,-11.2,2023,30.4,60,
-71.39333333,46.79111111,,,,-22.1,,QC,82,,24-02-23 0:00,QUEBEC INTL A,2,24,-16.4,-10.6,2023,34.4,42,
-71.39333333,46.79111111,,,,-30,,QC,79,,25-02-23 0:00,QUEBEC INTL A,2,25,-22.3,-14.6,2023,40.3,49,
-71.39333333,46.79111111,,,,-26.6,,QC,91,,26-02-23 0:00,QUEBEC INTL A,2,26,-18,-9.4,2023,36,69,
-71.39333333,46.79111111,31,,,-21.9,6,QC,90,,27-02-23 0:00,QUEBEC INTL A,2,27,-14,-6.1,2023,32,50,
-71.39333333,46.79111111,36,,,-10.1,8,QC,94,,28-02-23 0:00,QUEBEC INTL A,2,28,-7.4,-4.6,2023,25.4,60,
-71.39333333,46.79111111,,,,-7.2,,QC,93,,01-03-23 0:00,QUEBEC INTL A,3,1,-3.5,0.2,2023,21.5,61,
-71.39333333,46.79111111,,,,-5.9,,QC,99,,02-03-23 0:00,QUEBEC INTL A,3,2,-3.6,-1.2,2023,21.6,64,
-71.39333333,46.79111111,,,,-18.1,,QC,87,,03-03-23 0:00,QUEBEC INTL A,3,3,-11.7,-5.3,2023,29.7,51,
-71.39333333,46.79111111,,,,-11.2,,QC,90,,04-03-23 0:00,QUEBEC INTL A,3,4,-7.2,-3.1,2023,25.2,68,
-71.39333333,46.79111111,37,,,,23,QC,,,05-03-23 0:00,QUEBEC INTL A,3,5,,,2023,,,
-71.39333333,46.79111111,37,,,,27,QC,,,06-03-23 0:00,QUEBEC INTL A,3,6,,,2023,,,
-71.39333333,46.79111111,,,,-5.7,,QC,83,,07-03-23 0:00,QUEBEC INTL A,3,7,-2.2,1.4,2023,20.2,59,
-71.39333333,46.79111111,37,,,-3.7,22,QC,87,,08-03-23 0:00,QUEBEC INTL A,3,8,-0.2,3.3,2023,18.2,63,
-71.39333333,46.79111111,,,,-4.1,,QC,90,,09-03-23 0:00,QUEBEC INTL A,3,9,-0.9,2.3,2023,18.9,66,
-71.39333333,46.79111111,,,,-7.6,,QC,88,,10-03-23 0:00,QUEBEC INTL A,3,10,-3.4,0.8,2023,21.4,48,
-71.39333333,46.79111111,,,,-9.6,,QC,86,,11-03-23 0:00,QUEBEC INTL A,3,11,-4.1,1.5,2023,22.1,58,
-71.39333333,46.79111111,,,,,,QC,,,12-03-23 0:00,QUEBEC INTL A,3,12,,,2023,,,
-71.39333333,46.79111111,,,,-4.9,,QC,86,,13-03-23 0:00,QUEBEC INTL A,3,13,-0.9,3.2,2023,18.9,65,
-71.39333333,46.79111111,39,,,-0.3,7,QC,88,,14-03-23 0:00,QUEBEC INTL A,3,14,1.8,3.8,2023,16.2,61,
-71.39333333,46.79111111,,,,,,QC,,,15-03-23 0:00,QUEBEC INTL A,3,15,,,2023,,,
-71.39333333,46.79111111,32,,,-5.6,24,QC,96,,16-03-23 0:00,QUEBEC INTL A,3,16,-0.7,4.3,2023,18.7,41,
-71.39333333,46.79111111,,,,-2.6,,QC,99,,17-03-23 0:00,QUEBEC INTL A,3,17,-0.3,2.1,2023,18.3,68,
-71.39333333,46.79111111,,,,-3.5,,QC,99,,18-03-23 0:00,QUEBEC INTL A,3,18,-0.8,1.9,2023,18.8,51,
-71.39333333,46.79111111,40,,,-11.1,24,QC,81,,19-03-23 0:00,QUEBEC INTL A,3,19,-6.5,-1.8,2023,24.5,49,
-71.39333333,46.79111111,37,,,-11.5,25,QC,87,,20-03-23 0:00,QUEBEC INTL A,3,20,-4.7,2.1,2023,22.7,59,
-71.39333333,46.79111111,,,,-7.1,,QC,94,,21-03-23 0:00,QUEBEC INTL A,3,21,-2.3,2.5,2023,20.3,44,
-71.39333333,46.79111111,38,,,-12,8,QC,75,,22-03-23 0:00,QUEBEC INTL A,3,22,-6.4,-0.8,2023,24.4,38,
-71.39333333,46.79111111,31,,,-3.9,25,QC,99,,23-03-23 0:00,QUEBEC INTL A,3,23,-2,-0.1,2023,20,58,
-71.39333333,46.79111111,,,,-8.8,,QC,99,,24-03-23 0:00,QUEBEC INTL A,3,24,-3,2.8,2023,21,51,
-71.39333333,46.79111111,41,,,-9.6,7,QC,97,,25-03-23 0:00,QUEBEC INTL A,3,25,-4.6,0.4,2023,22.6,58,
-71.39333333,46.79111111,34,,,-0.8,25,QC,97,,26-03-23 0:00,QUEBEC INTL A,3,26,0.4,1.6,2023,17.6,90,
-71.39333333,46.79111111,,,,-1.2,,QC,92,,27-03-23 0:00,QUEBEC INTL A,3,27,1.7,4.6,2023,16.3,60,
-71.39333333,46.79111111,,,,-5,,QC,78,,28-03-23 0:00,QUEBEC INTL A,3,28,-1.3,2.5,2023,19.3,58,
-71.39333333,46.79111111,51,,,-7.5,22,QC,95,,29-03-23 0:00,QUEBEC INTL A,3,29,-1.1,5.3,2023,19.1,44,
-71.39333333,46.79111111,48,,,-8.7,26,QC,91,,30-03-23 0:00,QUEBEC INTL A,3,30,-4.5,-0.2,2023,22.5,43,
-71.39333333,46.79111111,,,,-11.7,,QC,83,,31-03-23 0:00,QUEBEC INTL A,3,31,-4.7,2.3,2023,22.7,53,
-71.39333333,46.79111111,40,,,-0.3,6,QC,99,,01-04-23 0:00,QUEBEC INTL A,4,1,1,2.3,2023,17,64,
-71.39333333,46.79111111,42,,,-9.2,26,QC,74,,02-04-23 0:00,QUEBEC INTL A,4,2,-4.1,1.1,2023,22.1,36,
-71.39333333,46.79111111,,,,-12.5,,QC,90,,03-04-23 0:00,QUEBEC INTL A,4,3,-4.6,3.4,2023,22.6,45,
-71.39333333,46.79111111,33,,,-5,26,QC,89,,04-04-23 0:00,QUEBEC INTL A,4,4,0.3,5.6,2023,17.7,41,
-71.39333333,46.79111111,43,,,-5.3,6,QC,95,,05-04-23 0:00,QUEBEC INTL A,4,5,-3.6,-1.8,2023,21.6,50,
-71.39333333,46.79111111,38,,,-2,25,QC,97,,06-04-23 0:00,QUEBEC INTL A,4,6,1,3.9,2023,17,69,
-71.39333333,46.79111111,53,,,-6.9,29,QC,71,,07-04-23 0:00,QUEBEC INTL A,4,7,-2,3,2023,20,39,
-71.39333333,46.79111111,31,,,-9.4,26,QC,65,,08-04-23 0:00,QUEBEC INTL A,4,8,-3.7,2.1,2023,21.7,40,
-71.39333333,46.79111111,39,,,-9.3,23,QC,79,,09-04-23 0:00,QUEBEC INTL A,4,9,-1.8,5.8,2023,19.8,38,
-71.39333333,46.79111111,,,,-4,,QC,76,,10-04-23 0:00,QUEBEC INTL A,4,10,3.1,10.2,2023,14.9,46,
-71.39333333,46.79111111,38,,,2.4,29,QC,80,,11-04-23 0:00,QUEBEC INTL A,4,11,6.2,10,2023,11.8,45,
-71.39333333,46.79111111,,,,1.3,,QC,83,,12-04-23 0:00,QUEBEC INTL A,4,12,6,10.7,2023,12,37,
-71.39333333,46.79111111,,,,-1.1,,QC,87,,13-04-23 0:00,QUEBEC INTL A,4,13,7.6,16.2,2023,10.4,30,
-71.39333333,46.79111111,,,,1.9,,QC,73,,14-04-23 0:00,QUEBEC INTL A,4,14,7.5,13,2023,10.5,36,
-71.39333333,46.79111111,33,,,2.2,8,QC,78,,15-04-23 0:00,QUEBEC INTL A,4,15,7,11.7,2023,11,48,
-71.39333333,46.79111111,34,,,2.6,8,QC,86,,16-04-23 0:00,QUEBEC INTL A,4,16,7.9,13.1,2023,10.1,61,
-71.39333333,46.79111111,42,,,3.6,8,QC,99,,17-04-23 0:00,QUEBEC INTL A,4,17,5.9,8.1,2023,12.1,84,
-71.39333333,46.79111111,,,,2.8,,QC,100,,18-04-23 0:00,QUEBEC INTL A,4,18,5.3,7.8,2023,12.7,64,
-71.39333333,46.79111111,31,,,1,25,QC,96,,19-04-23 0:00,QUEBEC INTL A,4,19,4.7,8.4,2023,13.3,59,
-71.39333333,46.79111111,,,,-1.4,,QC,78,,20-04-23 0:00,QUEBEC INTL A,4,20,2.7,6.8,2023,15.3,40,
-71.39333333,46.79111111,31,,,-2.1,7,QC,81,,21-04-23 0:00,QUEBEC INTL A,4,21,3.8,9.6,2023,14.2,47,
-71.39333333,46.79111111,42,,,5.1,8,QC,79,,22-04-23 0:00,QUEBEC INTL A,4,22,10.2,15.3,2023,7.8,48,
-71.39333333,46.79111111,,,,,,QC,,,23-04-23 0:00,QUEBEC INTL A,4,23,,,2023,,,
-71.39333333,46.79111111,33,,,3.7,7,QC,96,,24-04-23 0:00,QUEBEC INTL A,4,24,5,6.3,2023,13,91,
-71.39333333,46.79111111,,,,4,,QC,97,,25-04-23 0:00,QUEBEC INTL A,4,25,6,8,2023,12,87,
-71.39333333,46.79111111,,,,4,,QC,98,,26-04-23 0:00,QUEBEC INTL A,4,26,8.6,13.1,2023,9.4,38,
-71.39333333,46.79111111,,,,0.2,,QC,92,,27-04-23 0:00,QUEBEC INTL A,4,27,6.9,13.5,2023,11.1,45,
-71.39333333,46.79111111,,,,-1.5,,QC,95,,28-04-23 0:00,QUEBEC INTL A,4,28,8.1,17.7,2023,9.9,26,
-71.39333333,46.79111111,33,,,3.3,13,QC,78,,29-04-23 0:00,QUEBEC INTL A,4,29,9.6,15.9,2023,8.4,52,
-71.39333333,46.79111111,67,,,6.3,7,QC,94,,30-04-23 0:00,QUEBEC INTL A,4,30,8.8,11.3,2023,9.2,55,
-71.39333333,46.79111111,62,,,4.5,7,QC,96,,01-05-23 0:00,QUEBEC INTL A,5,1,7.2,9.9,2023,10.8,76,
-71.39333333,46.79111111,58,,,6.1,7,QC,95,,02-05-23 0:00,QUEBEC INTL A,5,2,9.3,12.5,2023,8.7,73,
-71.39333333,46.79111111,50,,,4.2,6,QC,90,,03-05-23 0:00,QUEBEC INTL A,5,3,6.6,8.9,2023,11.4,70,
-71.39333333,46.79111111,34,,,4.5,8,QC,93,,04-05-23 0:00,QUEBEC INTL A,5,4,8.3,12.1,2023,9.7,67,
-71.39333333,46.79111111,,,,4.2,,QC,94,,05-05-23 0:00,QUEBEC INTL A,5,5,12,19.7,2023,6,30,
-71.39333333,46.79111111,,,,5.9,,QC,60,,06-05-23 0:00,QUEBEC INTL A,5,6,15.2,24.5,2023,2.8,21,
-71.39333333,46.79111111,38,,,6.4,27,QC,67,,07-05-23 0:00,QUEBEC INTL A,5,7,14,21.5,2023,4,23,
-71.39333333,46.79111111,,,,1.2,,QC,57,,08-05-23 0:00,QUEBEC INTL A,5,8,7.8,14.3,2023,10.2,24,
-71.39333333,46.79111111,,,,,,QC,,,09-05-23 0:00,QUEBEC INTL A,5,9,,,2023,,,
-71.39333333,46.79111111,37,,,2,27,QC,77,,10-05-23 0:00,QUEBEC INTL A,5,10,12.4,22.8,2023,5.6,20,
-71.39333333,46.79111111,,,,3.7,,QC,84,,11-05-23 0:00,QUEBEC INTL A,5,11,13.9,24,2023,4.1,23,
-71.39333333,46.79111111,31,,,10.3,30,QC,75,,12-05-23 0:00,QUEBEC INTL A,5,12,16.9,23.4,2023,1.1,37,
-71.39333333,46.79111111,,,,5.3,,QC,74,,13-05-23 0:00,QUEBEC INTL A,5,13,9,12.7,2023,9,37,
-71.39333333,46.79111111,33,,,5.4,3,QC,59,,14-05-23 0:00,QUEBEC INTL A,5,14,11.4,17.3,2023,6.6,20,
-71.39333333,46.79111111,36,,,7.5,25,QC,75,,15-05-23 0:00,QUEBEC INTL A,5,15,12.9,18.2,2023,5.1,34,
-71.39333333,46.79111111,,,,0,,QC,90,,16-05-23 0:00,QUEBEC INTL A,5,16,6,11.9,2023,12,46,
-71.39333333,46.79111111,34,,,-0.9,33,QC,72,,17-05-23 0:00,QUEBEC INTL A,5,17,3.7,8.2,2023,14.3,32,
-71.39333333,46.79111111,41,,,-1.7,21,QC,85,,18-05-23 0:00,QUEBEC INTL A,5,18,5.6,12.8,2023,12.4,33,
-71.39333333,46.79111111,,,,0.4,,QC,89,,19-05-23 0:00,QUEBEC INTL A,5,19,11.9,23.4,2023,6.1,27,
-71.39333333,46.79111111,,,,13.1,,QC,98,,20-05-23 0:00,QUEBEC INTL A,5,20,17.2,21.3,2023,0.8,61,
-71.39333333,46.79111111,,,,3.2,,QC,99,,21-05-23 0:00,QUEBEC INTL A,5,21,11.7,20.2,2023,6.3,31,
-71.39333333,46.79111111,,,,-0.1,,QC,72,,22-05-23 0:00,QUEBEC INTL A,5,22,7,14.1,2023,11,23,
-71.39333333,46.79111111,,,,1.7,,QC,77,,23-05-23 0:00,QUEBEC INTL A,5,23,11.7,21.6,2023,6.3,24,
-71.39333333,46.79111111,,,,8.2,,QC,85,,24-05-23 0:00,QUEBEC INTL A,5,24,11.3,14.3,2023,6.7,48,
-71.39333333,46.79111111,,,,3.1,,QC,96,,25-05-23 0:00,QUEBEC INTL A,5,25,10.1,17,2023,7.9,25,
-71.39333333,46.79111111,41,,,1.6,21,QC,97,,26-05-23 0:00,QUEBEC INTL A,5,26,11.9,22.1,2023,6.1,24,
-71.39333333,46.79111111,32,,,7,24,QC,78,,27-05-23 0:00,QUEBEC INTL A,5,27,17,26.9,2023,1,30,
-71.39333333,46.79111111,42,,,10.9,25,QC,80,,28-05-23 0:00,QUEBEC INTL A,5,28,20.3,29.7,2023,0,18,
-71.39333333,46.79111111,,,,7.7,,QC,78,,29-05-23 0:00,QUEBEC INTL A,5,29,13.3,18.8,2023,4.7,30,
-71.39333333,46.79111111,,,,5.7,,QC,81,,30-05-23 0:00,QUEBEC INTL A,5,30,15.8,25.9,2023,2.2,21,
-71.39333333,46.79111111,,,,8.3,,QC,90,,31-05-23 0:00,QUEBEC INTL A,5,31,19.2,30.1,2023,0,31,
-71.39333333,46.79111111,,,,,,QC,,,01-06-23 0:00,QUEBEC INTL A,6,1,,,2023,,,
-71.39333333,46.79111111,48,,,10.2,6,QC,96,,02-06-23 0:00,QUEBEC INTL A,6,2,14.1,17.9,2023,3.9,67,
-71.39333333,46.79111111,58,,,6.3,8,QC,82,,03-06-23 0:00,QUEBEC INTL A,6,3,11.3,16.2,2023,6.7,35,
-71.39333333,46.79111111,39,,,5.4,11,QC,86,,04-06-23 0:00,QUEBEC INTL A,6,4,11.3,17.2,2023,6.7,43,
-71.39333333,46.79111111,,,,4.6,,QC,93,,05-06-23 0:00,QUEBEC INTL A,6,5,12.6,20.6,2023,5.4,37,
-71.39333333,46.79111111,,,,9,,QC,91,,06-06-23 0:00,QUEBEC INTL A,6,6,12.6,16.1,2023,5.4,64,
-71.39333333,46.79111111,,,,9.7,,QC,94,,07-06-23 0:00,QUEBEC INTL A,6,7,11.6,13.4,2023,6.4,64,
